ORGANIZATION_ID,ORG_NAME,RECEIPT_METHOD_NAME,BANK_ACCOUNT_NAME,BANK_ACCOUNT_NUMBER
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank SHUBAILYML,015795017321-SHUBAILYML
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank SKAKAPLAZA,015795017321-SKAKAPLAZA
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank SKAKASHLHB,AL Jazeerah Bank SKAKASHLHB
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank SMARTSHRYD,157-95017321-SMARTSHRYD
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Salam Jed Mall count - Acc # 015795017321009,015795017321009
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Salam Ryd Mall Account - Acc # 015795017321022,015795017321022
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Salma Mall Account - Acc # 015795017321033,015795017321033
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank TAIBAMED,157-95017321-TAIBAMED
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank TAIFSHARST,0157-95017321-000
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank TAIFTERAML,015795017321-TAIFTERAML
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank THEGATERYD,157-95017321-THEGATERYD
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank TIFZHRNCTR,AL Jazeerah Bank TIFZHRNCTR#
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank TOWNSQJED,0157-95017321-TOWNSQJED
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Tabouk Park Mall Account - Acc # 015795017321029,015795017321029
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Tahlia Center Account - Acc # 015795017321005,015795017321005
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Tala Mall,0022555612021
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Tala Mall Account - Acc # 015795017321021,015795017321021
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Tawaren Center Account - Acc # 015795017321023,015795017321023
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Twaren Center,0022555612005‏
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank UWALKJED,0157-95017321-UWALKJED
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Ula Event Account - Acc # 015795017321041,015795017321041
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank VILLAGEHMT,015795017321057
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank WADIDAWSER,015795017321-WADIDAWSER
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank WATANIYAHB,157-95017321-WATANIYAHB
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank WEST AVINEO,0022555612038
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank West Avenuo Mall Account - Acc # 015795017321032,015795017321032
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank YANBUMALL,015795017321120
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank YASMEENPLZ,157-95017321-YASMEENPLZ
300000001421038,AlQurashi-KSA,Master,AL Jazeerah Bank Yasmeen Mall Account - Acc # 015795017321010,015795017321010
300000001421038,AlQurashi-KSA,Master,AL Jazeerah BankAJAWEED,AL Jazeerah BankAJAWEED
300000001421038,AlQurashi-KSA,Master,AL Jazeerah BankHAMDANIIYA,AL Jazeerah BankHAMDANIIYA
300000001421038,AlQurashi-KSA,Master,AL Jazeerah BankOBHURMALL,AL Jazeerah BankOBHURMALL
300000001421038,AlQurashi-KSA,Master,AL Jazeerah BankRYDAVENUE,AL Jazeerah BankRYDAVENUE
300000001421038,AlQurashi-KSA,Master,AL Jazeerah BankRYDPARK,AL Jazeerah BankRYDPARK
300000001421038,AlQurashi-KSA,Master,AL Jazeerah HIJABMALL,AL Jazeerah HIJABMALL
300000001421038,AlQurashi-KSA,Master,AL Jazeerah HILTONMAK,AL Jazeerah HILTONMAK
300000001421038,AlQurashi-KSA,Master,AL Jazeerah KHURAISSQ,AL Jazeerah KHURAISSQ
300000001421038,AlQurashi-KSA,Master,AL Jazeerah PANORAMA,AL Jazeerah PANORAMA
300000001421038,AlQurashi-KSA,Master,AL Jazeerah PRNCSLRD,AL Jazeerah PRNCSLRD
300000001421038,AlQurashi-KSA,Master,AL Jazeerah RIYADHDST,AL Jazeerah RIYADHDST
300000001421038,AlQurashi-KSA,Master,AL Jazeerah RYDSHIFA,AL Jazeerah RYDSHIFA
300000001421038,AlQurashi-KSA,Master,Al Jazeerah Bank BURSULMAVE,Al Jazeerah Bank BURSULMAVE
300000001421038,AlQurashi-KSA,Master,Al Jazeerah Bank JUBGLRIMAL,Al Jazeerah Bank JUBGLRIMAL
300000001421038,AlQurashi-KSA,Master,Al Jazeerah Bank JUBGLRYMAL,Al Jazeerah Bank JUBGLRYMAL
300000001421038,AlQurashi-KSA,Master,Al Jazeerah Bank JUBHUWYLYT,Al Jazeerah Bank JUBHUWYLYT
300000001421038,AlQurashi-KSA,Master,Aljazira AL Mahmal Branch,0022555612004‏
300000001421038,AlQurashi-KSA,Master,Aljazira Amwaj Mall Branch,0022555612007‏
300000001421038,AlQurashi-KSA,Master,Aljazira Andalus Mall Branch,0022555612008‏
300000001421038,AlQurashi-KSA,Master,Aljazira Aziz Mall Branch,0022555612012
300000001421038,AlQurashi-KSA,Master,Aljazira Felamengo Mall Branch,0022555612034
300000001421038,AlQurashi-KSA,Master,Aljazira Haifaa Mall Branch,0022555612015
300000001421038,AlQurashi-KSA,Master,Aljazira Main Account,0022555612002
300000001421038,AlQurashi-KSA,Master,Aljazira Red Sea Mall Branch,0022555612009‏
300000001421038,AlQurashi-KSA,Master,Aljazira Salam Mall Jeddah Branch,0022555612011
300000001421038,AlQurashi-KSA,Master,Aljazira Tahliah Center Branch,0022566445001‏
300000001421038,AlQurashi-KSA,Master,Aljazira Yasmeen Mall Branch,0022555612010
300000001421038,AlQurashi-KSA,Master,NEW1,NEW1
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - AL Manar Mall - Acc # 1831441329941,1831441329941
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - AL Nour Mall - Acc # 1831441329940,1831441329940
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Amwaj Mall - Acc # 1831441329942,1831441329942
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Andalus Mall - Acc # 1831434139943,1831434139943
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Arab Mall - Acc # 1831434139944,1831434139944
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Aseer Mall - Acc # 1831441329953,1831441329953
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Aziz Mall - Acc # 1831434139948,1831434139948
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Dareen Mall - Acc # 1831441329944,1831441329944
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Dhahran Mall - Acc # 1831441329945,1831441329945
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Felamengo Mall - Acc # 1831434139950,1831434139950
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Granada Mall,Riyadh Bank - Granada Mall
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Hamraa Mall - Acc # 1831434139954,1831434139954
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Hayat Mall - Acc # 1831434139952,1831434139952
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Hifaa Mall - Acc # 1831434139949,1831434139949
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Ihsaa Mall - Acc # 1831441329943,1831441329943
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Jouri Mall - Acc # 1831441329948,1831441329948
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Jubail Mall - Acc # 1831441329946,1831441329946
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Kadi Mall - Acc # 1831441329949,1831441329949
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Kharis Mall - Acc # 1831434139955,1831434139955
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Mahmal - Acc # 1831434139947,1831434139947
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Medad Center - Acc # 1831434139951,1831434139951
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Mekka Mall - Acc # 1831441329947,1831441329947
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Nakheel Mall - Acc # 1831434139956,1831434139956
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Nakheel Plaza Mall - Acc # 1831441329951,1831441329951
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Park Mall - Acc # 1831441329952,1831441329952
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Red Sea Mall - Acc # 1831434139942,1831434139942
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Riyadh Gallery - Acc # 1831434139953,1831434139953
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Salam Mall JED - Acc # 1831434139945,1831434139945
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Salam Mall RYD - Acc # 1831434139958,1831434139958
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Salmah mall - Acc # 1831441329950,1831441329950
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Tahliah - Acc # 1831434139941,1831434139941
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Tala Mall - Acc # 1831434139957,1831434139957
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Tawaren Center - Acc # 1831434139959,1831434139959
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - West Avenue Mall - Acc # 1831441329954,1831441329954
300000001421038,AlQurashi-KSA,Master,Riyadh Bank - Yasmeen Mall - Acc # 1831434139946,1831434139946
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MJMAKRMMAL Account Acc#,AL Jazeerah Bank MJMAKRMMAL
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ABHATIMSQR,157-95017321-ABHATIMSQR
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ABHHIZAMST,AL Jazeerah Bank ABHHIZAMST
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ABHLVNDAPK,157-95017321-ABHLVNDAPK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank AL DAHRAN MALL,0022555612026
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank AL IHSA MALL,0022555612025
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank AL JUBAIL MALL,0022555612027
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank AL NAKheel PLAZA,0022555612024
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ALAQEQRYD,157-95017321- ALAQEQRYD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ALARIDAH,157-95017321-ALARIDAH
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ALBAHAMAL,157-95017321-ALBAHAMAL
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ALMALGARYD,157-95017321-ALMALGARYD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ALQASRMALL,015795017321-ALQASRMALL
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank AMUAJJ MALL,0022555612007
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ARARMHMDIA,157-95017321-ARARMHMDIA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ARARWOMNM2 Account Acc#,AL Jazeerah Bank ARARWOMNM2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ARARWOMNMT,AL Jazeerah Bank ARARWOMNMT
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ASEER MALL,0022555612032
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ASEERGUNAIM,0157-95017321-ASEERGUNAIM
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank AZIZIARYD,157-95017321-AZIZIARYD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Hamra Mall,0022555612035
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Hayat Mall,0022555612006‏
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Ihsaa Mall Account - Acc # 015795017321028,015795017321028
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Manar Mall,0022555612031
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Manar Mall,0022555612031
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Manar Mall Account - Acc # 015795017321026,015795017321026
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Nakheel Mall,0022555612020
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Noor Mall Account - Acc # 015795017321025,015795017321025
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Al Salam Mall,0022555612037
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Amwaj Mall Account - Acc # 015795017321027,015795017321027
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Andalus Mall Account - Acc # 015795017321007,015795017321007
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Arab Mall,0022555612016
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Arab Mall Account - Acc # 015795017321008,015795017321008
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Ararmalld Account - Acc # 015795017321048,015795017321048
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Aseer Mall Account - Acc # 015795017321031,015795017321031
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Aziz Mall Account - Acc # 015795017321012,015795017321012
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank BAHAAVENUS,015795017321-BAHAAVENUS
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank BUROTHAIM ACC # 015795017321053,015795017321053
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank DAMMOTHAIM ACC # 015795017321054,015795017321054
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank DAMRIVEIRA,015795017321118
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank DAREEN MALL,0022555612029
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank DMMMARINA,0157-95017321-DMMMARINA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank DWADMIMKAN,015795017321-DWADMIMKAN
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank DWDMMKANML Account Acc#,AL Jazeerah Bank DWDMMKANML
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Dahran Mall Account - Acc # 015795017321039,015795017321039
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Dana Mall Account - Acc # 015795017321040,015795017321040
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Dareen Mall Account - Acc # 015795017321034,015795017321034
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank EHSALBUSTAN,157-95017321-EHSALBUSTAN
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank EHSAOTHAIM,015795017321-EHSAOTHAIM
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank EXBSA RYD Account - Acc #,AL Jazeerah Bank EXBSA RYD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank EXBSA02 Jed Account - Acc # 015795017321044,015795017321044
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank EXBSA03 Account - Acc #,AL Jazeerah Bank EXBSA03
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank EXBSA04 Account - Acc #,AL Jazeerah Bank EXBSA04
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Flamingo Mall Account - Acc # 015795017321014,015795017321014
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank GALRYRYD2,0157-95017321-GALRYRYD2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Gernada Mall Account - Acc # 015795017321024,015795017321024
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank HAFRBATIN ACC # 015795017321055,015795017321055
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank HAILZONE,015795017321-HAILZONE
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank HAMDANYA2,157-95017321-HAMDANYA2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank HILTONMAK2,157-95017321- HILTONMAK2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank HILTONMAK3,015795017321-HILTONMAK3
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank HIRAAJED,015795017321-HIRAAJED
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Haifa Mall Account - Acc # 015795017321013,015795017321013
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Hamraa Mall Account - Acc # 015795017321018,015795017321018
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Hayat Mall Account - Acc # 015795017321016,015795017321016
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JARIRRD,015795017321-JARIRRD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDANDLUS2,157-95017321-JEDANDLUS2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDCORNCH1,157-95017321-JEDCORNCH1
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDDAHPARK,015795017321-JEDDAHPARK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDJOHRAML Account Acc#,AL Jazeerah Bank JEDJOHRAML
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDKHUMRAH,AL Jazeerah Bank JEDKHUMRAH
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDKNGAZIZ,AL Jazeerah Bank JEDKNGAZIZ
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDMNDARIN,0157-95017321-JEDMNDARIN
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDMNRHPLZ,AL Jazeerah Bank JEDMNRHPLZ
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDMRWACTR,0157-95017321-JEDMRWACTR
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDMUSADIA,015795017321-JEDMUSADIA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDNRTHWLK,157-95017321-JEDNRTHWLK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDNUJOD,015795017321-JEDNUJOD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDPALMWAK Account Acc#,AL Jazeerah Bank JEDPALMWAK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDQURAISH,0157-95017321-JEDQURAISH
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDSULTNST,AL Jazeerah Bank JEDSULTNST
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JEDWAHBLVD,0157-95017321-JEDWAHBLVD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JORI MALL,0022555612017
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JUBAILMAL2,015795017321-JUBAILMAL2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank JURSHIKHIR Account Acc#,AL Jazeerah Bank JURSHIKHIR
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Jory Mall Account - Acc # 015795017321035,015795017321035
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Jubail Mall Account - Acc # 015795017321030,015795017321030
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KADI MALL,0022555612028
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHAFOTHAIM ACC # 015795017321058,015795017321058
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHAMESBLD,157-95017321-KHAMESBLD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHAMISKKHD,157-95017321-KHAMISKKHD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHAMSBLVRD,015795017321-KHAMSBLVRD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHJTHEZONE,AL Jazeerah Bank KHJTHEZONE
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHMSAVENUE,AL Jazeerah Bank KHMSAVENUE
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHMSBNDWOD,0157-95017321-KHMSBNDWOD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHOBRRASHD,0157-95017321-KHOBRRASHD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHOQOSAIBI,157-95017321-KHOQOSAIBI
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHRJHEDITY,157-95017321-KHRJHEDITY
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank KHRJUNFIED Account Acc#,AL Jazeerah Bank KHRJUNFIED
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Kadi Mall Account - Acc # 015795017321036,015795017321036
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Khris Mall,0022555612019
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Khuris Mall Account - Acc # 015795017321019,015795017321019
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank LELEMALL,0157-95017321-LELEMALL
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAJARDAH,0157-95017321-MAJARDAH
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKABRAJ1,157-95017321-MAKABRAJ1
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKADANPLZ,015795017321-MAKADANPLZ
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKAHMALL2,015795017321-MAKAHMALL2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKAHMEJAZ,157-95017321-MAKAHMEJAZ
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKDARTWHD,AL Jazeerah Bank MAKDARTWHD#
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKDNACNTR,157-95017321-MAKDNACNTR
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKDYAFAML,015795017321-MAKDYAFAML
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKHIJZMLL,015795017321-MAKHIJZMLL
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKMYANYRD,157-95017321-MAKMYANYRD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MAKSHOUQ,157-95017321-MAKSHOUQ
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDALHIJRA,157-95017321-MEDALHIJRA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDALIYAT,015795017321-MEDALIYAT
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDALMATAL,015795017321-MEDALMATAL
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDANDLUSH,0157-95017321-069
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDDARIMAN,157-95017321-MEDDARIMAN
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDJWALK,015795017321-MEDJWALK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDMAYAS,015795017321119
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDMVNPICK,157-95017321-MEDMVNPICK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDSOUQEBQ,AL Jazeerah Bank MEDSOUQEBQ
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDSULTANA,157-95017321-MEDSULTANA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MEDTHEGATE,157-95017321-MEDTHEGATE
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MILAQROTAB,157-95017321-MILAQROTAB
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MTHNBOTHAM,0157-95017321-MTHNBOTHAM
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank MURJANJED,0157-95017321-MURJANJED
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Mahmal Center Account - Acc # 015795017321011,015795017321011
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Makkah Mall,0022555612014
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Makkah Mall Account - Acc # 015795017321037,015795017321037
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Medad Center Account - Acc # 015795017321015,015795017321015
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NAJKINGROD,157-95017321-NAJKINGROD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NAJMELAGRO,157-95017321-NAJMELAGRO
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NAJPARK,015795017321-NAJPARK
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NAJRANPLZA,157-95017321-NAJRANPLZA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NAKHDMM,AL Jazeerah Bank NAKHDMM
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NJRANCFRNT,015795017321-NJRANCFRNT
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank NJRANFRONT,AL Jazeerah Bank NJRANFRONT
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Nakhel Mall Account - Acc # 015795017321020,015795017321020
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Nakhel Plaza Account - Acc # 015795017321038,015795017321038
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Noor Mall,0022555612013
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank ONZSOQJADD,AL Jazeerah Bank ONZSOQJADD
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Onaizah  Account - Acc # 015795017321046,015795017321046
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Oth Mall Hail Account - Acc # 015795017321045,015795017321045
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank Oth Mall Rabwa Account - Acc # 015795017321047,015795017321047
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank PARK MALL,0022555612036
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank PARKHMT ACC # 015795017321056,015795017321056
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank QATIFCC,015795017321-QATIFCC
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank QATIFCFRNT,0157-95017321-QATIFCFRNT
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank QOUZBLVRD,AL Jazeerah Bank QOUZBLVRD#
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank QUNKYLPLZA,157-95017321-QUNKYLPLZA
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank RASHIDABHA ACC # 015795017321050,015795017321050
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank RASHIDJZN ACC # 015795017321051,015795017321051
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank RASHIDMAD ACC # 015795017321052,015795017321052
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank RASHIDMAD2,AL Jazeerah Bank RASHIDMAD2
300000001421038,AlQurashi-KSA,Visa,AL Jazeerah Bank RASSBULVRD,0157-95017321-RASSBULVRD
